intento_id,usuario_id,evento_id,zona,cantidad
27688,u2567,5,Mesa VIP,2
27689,u23090,4,Balcon,2
27690,u35625,3,General,3
27691,u39719,1,VIP,1
27692,u37928,2,Preferencial,2
27693,u49463,2,Norte,3
27694,u10799,4,Balcon,3
27695,u45350,4,Balcon,3
27696,u4371,4,Luneta,1
27697,u17775,1,General,4
27698,u35321,2,Sur,4
27699,u6423,5,Mesa VIP,3
27700,u11996,3,General,3
27701,u44766,3,General,3
27702,u14960,4,Luneta,1
27703,u32004,1,Platinum,2
27704,u35373,4,Balcon,1
27705,u2509,3,General,3
27706,u12788,2,Norte,4
27707,u23291,4,Balcon,1
27708,u18796,4,Balcon,3
27709,u24969,1,VIP,4
27710,u42733,5,General,2
27711,u6893,3,VIP,4
27712,u28532,1,General,1
27713,u9931,2,Sur,1
27714,u19329,3,VIP,3
27715,u35484,3,General,2
27716,u48839,2,Sur,4
27717,u42166,1,VIP,2
27718,u11300,5,Mesa VIP,4
27719,u17915,2,Sur,1
27720,u42510,3,VIP,1
27721,u7246,4,Luneta,3
27722,u14408,4,Balcon,3
27723,u6686,1,General,2
27724,u30908,3,VIP,2
27725,u4515,5,Mesa VIP,3
27726,u1540,4,Luneta,1
27727,u22888,2,Preferencial,4
27728,u16020,5,General,3
27729,u22046,4,Balcon,3
27730,u24319,4,Luneta,4
27731,u23611,2,Sur,1
27732,u17826,2,Norte,1
27733,u28820,5,General,4
27734,u14550,1,VIP,2
27735,u9617,1,VIP,1
27736,u23389,2,Sur,2
27737,u374,2,Sur,2
27738,u18496,5,Mesa VIP,1
27739,u32060,1,Platinum,3
27740,u6485,5,Mesa VIP,1
27741,u10948,1,General,2
27742,u8012,3,VIP,2
27743,u36252,2,Norte,4
27744,u7729,3,General,1
27745,u34000,2,Norte,2
27746,u10545,2,Sur,4
27747,u39580,4,Balcon,3
27748,u13274,5,General,2
27749,u391,5,General,2
27750,u44058,4,Luneta,4
27751,u3084,2,Sur,3
27752,u33743,1,VIP,1
27753,u38047,5,General,1
27754,u40666,4,Balcon,1
27755,u31394,4,Luneta,1
27756,u20920,1,General,3
27757,u49676,2,Preferencial,3
27758,u46488,2,Preferencial,4
27759,u38390,1,VIP,1
27760,u13640,2,Preferencial,4
27761,u1660,3,General,1
27762,u28724,5,General,1
27763,u12339,2,Norte,1
27764,u8029,1,Platinum,2
27765,u33388,4,Luneta,2
27766,u46237,5,Mesa VIP,4
27767,u20614,4,Luneta,3
27768,u38164,4,Luneta,2
27769,u44850,1,General,2
27770,u27706,5,General,4
27771,u42558,3,VIP,4
27772,u18637,4,Luneta,3
27773,u42362,5,Mesa VIP,4
27774,u18361,4,Luneta,2
27775,u30011,4,Luneta,1
27776,u32605,5,Mesa VIP,2
27777,u17241,2,Norte,4
27778,u35207,1,VIP,1
27779,u29316,2,Preferencial,2
27780,u7062,2,Norte,4
27781,u36554,2,Sur,1
27782,u9232,1,Platinum,3
27783,u48489,2,Sur,4
27784,u15957,3,VIP,2
27785,u4208,2,Norte,4
27786,u46150,5,General,1
27787,u30217,5,General,4
27788,u36891,1,VIP,2
27789,u35937,4,Luneta,1
27790,u45477,4,Balcon,2
27791,u21780,5,Mesa VIP,2
27792,u7088,3,General,4
27793,u5229,3,General,3
27794,u4220,5,Mesa VIP,4
27795,u45115,4,Balcon,4
27796,u47310,5,General,4
27797,u13449,2,Norte,1
27798,u39036,2,Norte,2
27799,u35458,2,Preferencial,3
27800,u24906,4,Luneta,2
27801,u31861,2,Norte,2
27802,u3901,1,VIP,3
27803,u45236,1,VIP,4
27804,u23183,2,Norte,1
27805,u47075,5,Mesa VIP,1
27806,u15645,2,Norte,3
27807,u20167,4,Balcon,3
27808,u18511,5,Mesa VIP,1
27809,u45196,4,Balcon,2
27810,u10991,4,Luneta,1
27811,u19895,2,Preferencial,1
27812,u19198,1,General,1
27813,u18189,3,VIP,4
27814,u27318,3,VIP,3
27815,u31171,4,Luneta,1
27816,u230,5,General,3
27817,u1167,5,General,3
27818,u23314,5,Mesa VIP,3
27819,u10024,5,Mesa VIP,2
27820,u13973,1,VIP,2
27821,u44139,2,Norte,3
27822,u10703,5,Mesa VIP,4
27823,u13785,5,Mesa VIP,4
27824,u26038,1,VIP,1
27825,u4973,1,VIP,3
27826,u44359,3,General,3
27827,u16972,5,General,3
27828,u30912,5,Mesa VIP,4
27829,u4201,5,Mesa VIP,4
27830,u12110,1,Platinum,4
27831,u34031,5,Mesa VIP,1
27832,u10204,4,Balcon,4
27833,u44859,4,Balcon,3
27834,u14793,5,Mesa VIP,2
27835,u33266,1,VIP,2
27836,u13277,3,General,2
27837,u24638,3,General,4
27838,u26764,5,General,3
27839,u840,5,Mesa VIP,1
27840,u3082,2,Preferencial,1
27841,u31799,4,Balcon,3
27842,u35430,2,Preferencial,1
27843,u41986,4,Luneta,4
27844,u15823,3,VIP,4
27845,u19556,2,Preferencial,1
27846,u47179,3,VIP,1
27847,u21780,1,General,1
27848,u37238,1,Platinum,2
27849,u30789,1,Platinum,2
27850,u34979,2,Sur,1
27851,u2939,1,General,4
27852,u12356,4,Luneta,4
27853,u41635,5,General,3
27854,u45063,5,Mesa VIP,3
27855,u44499,1,VIP,2
27856,u30331,2,Sur,3
27857,u38114,3,General,2
27858,u8788,5,General,3
27859,u48358,1,General,4
27860,u18046,5,Mesa VIP,1
27861,u27051,1,VIP,4
27862,u34285,2,Sur,1
27863,u14875,5,General,4
27864,u46848,5,Mesa VIP,4
27865,u30029,1,General,2
27866,u12695,4,Luneta,2
27867,u10364,1,General,1
27868,u30589,3,General,3
27869,u47329,4,Luneta,2
27870,u27722,4,Luneta,4
27871,u37004,1,General,1
27872,u30205,5,General,2
27873,u48193,1,VIP,1
27874,u20147,5,General,1
27875,u36821,5,General,4
27876,u22048,1,General,2
27877,u40939,5,General,3
27878,u24895,5,General,3
27879,u13484,3,VIP,1
27880,u43497,1,General,3
27881,u42793,1,General,3
27882,u46142,5,General,4
27883,u49049,3,VIP,1
27884,u27697,2,Norte,2
27885,u28478,5,General,4
27886,u6086,3,VIP,1
27887,u17561,1,VIP,2
27888,u49898,3,VIP,1
27889,u7254,2,Norte,3
27890,u6349,4,Luneta,3
27891,u37583,3,VIP,2
27892,u20351,3,General,4
27893,u25449,2,Norte,2
27894,u5115,1,Platinum,3
27895,u41840,3,VIP,1
27896,u20406,5,General,4
27897,u25934,3,VIP,3
27898,u4502,4,Balcon,4
27899,u24208,5,General,2
27900,u6647,4,Balcon,4
27901,u17679,4,Luneta,2
27902,u28091,1,General,4
27903,u35879,1,VIP,4
27904,u17429,2,Sur,3
27905,u45539,4,Luneta,3
27906,u18833,4,Luneta,3
27907,u46233,3,General,3
27908,u16048,1,VIP,2
27909,u43032,5,Mesa VIP,2
27910,u31456,4,Luneta,3
27911,u14215,5,General,1
27912,u43965,3,VIP,4
27913,u34435,3,General,2
27914,u26386,4,Luneta,1
27915,u47869,5,Mesa VIP,3
27916,u43662,2,Preferencial,2
27917,u31936,3,General,2
27918,u23876,3,General,3
27919,u46206,1,Platinum,1
27920,u14510,3,General,2
27921,u17451,3,VIP,4
27922,u26842,5,General,2
27923,u21035,1,VIP,4
27924,u2525,4,Balcon,2
27925,u34180,4,Balcon,4
27926,u12547,4,Balcon,4
27927,u29574,1,Platinum,4
27928,u6899,2,Norte,1
27929,u39773,2,Norte,2
27930,u47068,4,Balcon,4
27931,u11381,2,Sur,4
27932,u32599,2,Norte,2
27933,u14054,2,Preferencial,1
27934,u30217,3,VIP,1
27935,u36412,5,General,3
27936,u21121,4,Balcon,3
27937,u17401,4,Balcon,4
27938,u6605,5,General,1
27939,u27292,5,General,1
27940,u1604,5,General,1
27941,u39122,2,Sur,3
27942,u3062,1,VIP,4
27943,u34870,4,Luneta,2
27944,u28508,1,VIP,2
27945,u10665,2,Sur,1
27946,u2973,2,Sur,1
27947,u28362,4,Balcon,2
27948,u49950,3,General,2
27949,u40783,3,General,4
27950,u43136,3,VIP,1
27951,u1909,1,VIP,3
27952,u7714,4,Balcon,1
27953,u31077,2,Preferencial,4
27954,u21324,5,General,1
27955,u38627,5,General,4
27956,u27547,3,General,4
27957,u24536,1,VIP,4
27958,u23961,4,Balcon,2
27959,u35230,3,VIP,3
27960,u4277,4,Luneta,3
27961,u23466,2,Norte,3
27962,u4579,3,General,1
27963,u37411,1,Platinum,3
27964,u13924,5,General,3
27965,u2762,1,VIP,3
27966,u17069,1,Platinum,1
27967,u30269,4,Luneta,3
27968,u3776,5,General,4
27969,u41589,1,General,4
27970,u20554,5,Mesa VIP,2
27971,u13819,2,Sur,2
27972,u1117,4,Luneta,1
27973,u31250,4,Balcon,4
27974,u10200,5,General,1
27975,u24581,3,General,3
27976,u10168,5,General,2
27977,u38875,4,Luneta,1
27978,u26468,2,Preferencial,4
27979,u1250,3,General,4
27980,u26096,5,General,4
27981,u41060,2,Sur,3
27982,u33903,4,Balcon,1
27983,u18581,2,Sur,3
27984,u20201,2,Sur,3
27985,u22647,5,General,3
27986,u44233,2,Norte,4
27987,u26290,3,VIP,3
27988,u36419,2,Sur,1
27989,u36309,2,Sur,1
27990,u23290,5,Mesa VIP,2
27991,u38370,2,Sur,4
27992,u3241,3,VIP,2
27993,u28902,5,General,1
27994,u21424,5,Mesa VIP,1
27995,u30496,1,VIP,2
27996,u29866,5,Mesa VIP,3
27997,u31905,3,General,1
27998,u24370,4,Balcon,3
27999,u10108,5,Mesa VIP,2
28000,u18610,5,Mesa VIP,4
28001,u10581,4,Balcon,1
28002,u39259,1,General,2
28003,u35714,1,VIP,1
28004,u33916,2,Norte,3
28005,u1113,3,General,3
28006,u34318,3,General,4
28007,u33049,2,Sur,1
28008,u4476,5,General,2
28009,u42979,3,General,4
28010,u46097,3,VIP,2
28011,u33623,5,Mesa VIP,4
28012,u35369,3,General,1
28013,u48564,5,General,3
28014,u23246,4,Balcon,2
28015,u40626,2,Sur,4
28016,u34994,2,Norte,4
28017,u36351,1,General,1
28018,u17793,2,Sur,2
28019,u181,3,General,3
28020,u40411,2,Preferencial,4
28021,u28162,5,Mesa VIP,3
28022,u40006,1,General,1
28023,u24630,1,Platinum,2
28024,u9691,2,Preferencial,4
28025,u38056,5,General,1
28026,u45386,3,VIP,4
28027,u45693,4,Luneta,3
28028,u12105,5,General,3
28029,u6709,4,Balcon,4
28030,u47527,3,General,1
28031,u5643,5,General,3
28032,u44213,3,General,3
28033,u29197,4,Balcon,1
28034,u23607,2,Preferencial,3
28035,u27044,4,Luneta,3
28036,u10018,3,General,1
28037,u11622,1,VIP,4
28038,u12763,5,General,3
28039,u29459,4,Balcon,4
28040,u35471,2,Preferencial,1
28041,u5570,5,General,3
28042,u48746,3,General,2
28043,u45209,5,General,1
28044,u3333,2,Preferencial,3
28045,u40263,1,General,2
28046,u21559,3,General,4
28047,u4409,5,Mesa VIP,2
28048,u8257,2,Preferencial,3
28049,u42854,2,Preferencial,1
28050,u14682,2,Sur,4
28051,u37985,5,General,2
28052,u33392,5,General,4
28053,u27389,1,General,4
28054,u42473,5,General,1
28055,u41091,5,General,3
28056,u37637,2,Preferencial,2
28057,u36037,2,Norte,3
28058,u21074,4,Balcon,3
28059,u20145,3,VIP,2
28060,u24309,5,General,3
28061,u16417,1,General,2
28062,u10850,4,Balcon,4
28063,u39304,4,Balcon,1
28064,u8161,2,Norte,1
28065,u16497,3,VIP,3
28066,u7528,1,VIP,4
28067,u34808,5,General,4
28068,u14546,4,Balcon,4
28069,u4559,3,VIP,1
28070,u25545,3,General,4
28071,u40782,2,Norte,1
28072,u13939,1,General,3
28073,u47028,4,Luneta,4
28074,u37222,5,Mesa VIP,2
28075,u36978,1,Platinum,3
28076,u49410,4,Balcon,4
28077,u19611,5,Mesa VIP,4
28078,u21706,5,Mesa VIP,2
28079,u49203,1,Platinum,4
28080,u21664,3,General,4
28081,u49343,3,VIP,1
28082,u46560,2,Norte,3
28083,u22001,5,Mesa VIP,2
28084,u29835,4,Luneta,2
28085,u878,3,VIP,4
28086,u7134,5,General,1
28087,u24013,3,General,2
28088,u12454,3,General,2
28089,u12907,1,VIP,1
28090,u44332,2,Norte,4
28091,u41989,4,Balcon,3
28092,u47959,4,Balcon,4
28093,u31022,2,Preferencial,4
28094,u47446,1,General,1
28095,u12758,2,Norte,4
28096,u25952,2,Norte,4
28097,u44852,4,Luneta,2
28098,u9988,5,General,3
28099,u46545,3,General,3
28100,u7750,4,Balcon,1
28101,u49255,4,Luneta,3
28102,u22264,2,Sur,3
28103,u32026,3,VIP,2
28104,u19381,5,General,2
28105,u29289,4,Luneta,3
28106,u34401,3,General,2
28107,u14223,2,Sur,2
28108,u17521,5,General,1
28109,u1307,1,Platinum,1
28110,u37790,2,Preferencial,4
28111,u42582,4,Luneta,3
28112,u30441,2,Norte,2
28113,u45921,2,Norte,4
28114,u48669,2,Preferencial,2
28115,u37518,5,Mesa VIP,2
28116,u18405,1,General,2
28117,u49062,3,VIP,3
28118,u45389,3,General,1
28119,u17254,3,General,1
28120,u44372,4,Luneta,1
28121,u1951,2,Norte,1
28122,u3580,4,Balcon,2
28123,u31426,4,Balcon,3
28124,u24183,1,VIP,3
28125,u47922,4,Luneta,2
28126,u808,2,Sur,3
28127,u31060,3,General,1
28128,u42013,2,Preferencial,1
28129,u47237,2,Preferencial,1
28130,u8538,5,General,2
28131,u4671,2,Norte,4
28132,u17968,1,General,1
28133,u25791,4,Luneta,2
28134,u28992,5,General,1
28135,u35338,1,Platinum,3
28136,u21489,3,General,4
28137,u36360,4,Luneta,2
28138,u44509,1,Platinum,3
28139,u33660,3,General,1
28140,u7558,4,Balcon,2
28141,u2147,5,General,4
28142,u10343,4,Luneta,1
28143,u42268,5,Mesa VIP,2
28144,u22397,5,Mesa VIP,4
28145,u12956,1,Platinum,4
28146,u19972,4,Balcon,2
28147,u18935,2,Sur,1
28148,u15604,3,General,3
28149,u23428,3,VIP,3
28150,u11534,5,General,1
28151,u28166,4,Luneta,2
28152,u46072,2,Sur,1
28153,u11669,5,Mesa VIP,3
28154,u30030,2,Sur,2
28155,u41908,4,Balcon,3
28156,u14442,2,Sur,4
28157,u25193,5,Mesa VIP,4
28158,u24963,1,General,4
28159,u5447,4,Luneta,4
28160,u37115,4,Balcon,3
28161,u3615,2,Sur,4
28162,u49989,5,Mesa VIP,3
28163,u46977,2,Preferencial,1
28164,u9136,5,General,1
28165,u19112,2,Norte,1
28166,u44541,2,Norte,1
28167,u9537,1,VIP,3
28168,u2884,1,General,4
28169,u41424,5,General,2
28170,u21319,4,Balcon,3
28171,u5012,5,Mesa VIP,3
28172,u9962,5,Mesa VIP,1
28173,u24877,3,General,4
28174,u34030,3,General,4
28175,u45414,5,Mesa VIP,2
28176,u19647,5,Mesa VIP,4
28177,u39053,3,General,2
28178,u9844,3,VIP,1
28179,u6068,3,VIP,2
28180,u41349,4,Balcon,2
28181,u51,5,General,4
28182,u42470,5,Mesa VIP,2
28183,u20932,3,General,1
28184,u962,4,Balcon,4
28185,u5656,2,Preferencial,1
28186,u24878,3,General,2
28187,u12055,1,Platinum,4
28188,u13401,3,VIP,2
28189,u4816,2,Preferencial,3
28190,u40278,1,VIP,1
28191,u15346,5,General,3
28192,u42142,2,Norte,3
28193,u8752,3,VIP,3
28194,u7355,5,General,2
28195,u37966,1,VIP,2
28196,u17492,4,Luneta,1
28197,u38930,5,Mesa VIP,4
28198,u21567,5,General,4
28199,u12728,3,VIP,2
28200,u13415,2,Sur,1
28201,u2108,1,General,4
28202,u2107,2,Norte,3
28203,u49466,3,General,3
28204,u46300,1,General,1
28205,u44224,1,General,1
28206,u200,3,General,4
28207,u3187,5,Mesa VIP,1
28208,u31400,2,Preferencial,2
28209,u35702,5,General,2
28210,u8587,5,General,4
28211,u19381,4,Luneta,2
28212,u11120,1,VIP,1
28213,u29663,2,Norte,4
28214,u4233,4,Balcon,4
28215,u26008,2,Preferencial,2
28216,u28787,5,Mesa VIP,4
28217,u23634,4,Balcon,2
28218,u45960,4,Balcon,2
28219,u48143,4,Luneta,2
28220,u21920,3,VIP,2
28221,u49999,3,General,1
28222,u34490,5,General,3
28223,u40861,5,General,1
28224,u36507,3,VIP,4
28225,u7421,3,VIP,3
28226,u12668,3,General,2
28227,u21203,5,General,1
28228,u30155,4,Balcon,4
28229,u38922,5,Mesa VIP,3
28230,u8710,4,Balcon,3
28231,u44274,4,Balcon,2
28232,u12919,3,VIP,4
28233,u11942,2,Sur,4
28234,u25395,1,Platinum,4
28235,u457,3,VIP,1
28236,u34392,1,General,1
28237,u13601,3,General,3
28238,u9380,5,Mesa VIP,4
28239,u20286,2,Norte,2
28240,u7663,5,Mesa VIP,1
28241,u34553,2,Norte,4
28242,u17336,2,Norte,1
28243,u3367,5,General,4
28244,u44038,5,Mesa VIP,4
28245,u10375,5,General,3
28246,u29575,5,General,1
28247,u6514,1,General,3
28248,u16264,1,VIP,3
28249,u31462,4,Balcon,2
28250,u39353,4,Luneta,4
28251,u19125,4,Luneta,4
28252,u18682,2,Preferencial,2
28253,u16043,3,General,2
28254,u37293,1,General,2
28255,u42760,1,General,2
28256,u37921,2,Preferencial,1
28257,u19477,5,Mesa VIP,4
28258,u15413,2,Norte,1
28259,u26388,1,General,4
28260,u10223,1,VIP,3
28261,u49582,5,General,3
28262,u33938,4,Luneta,3
28263,u24801,2,Preferencial,2
28264,u41674,5,Mesa VIP,3
28265,u7018,4,Luneta,3
28266,u34940,4,Luneta,2
28267,u40150,1,VIP,3
28268,u45796,5,General,2
28269,u7356,1,General,3
28270,u40850,1,Platinum,4
28271,u6912,2,Sur,3
28272,u32069,1,VIP,3
28273,u45602,5,General,2
28274,u40113,5,Mesa VIP,4
28275,u36074,2,Sur,1
28276,u6898,4,Luneta,2
28277,u13257,4,Luneta,3
28278,u37055,1,VIP,2
28279,u28659,4,Balcon,1
28280,u27000,2,Preferencial,3
28281,u25311,2,Sur,4
28282,u48993,3,VIP,1
28283,u25309,3,VIP,3
28284,u24569,5,General,2
28285,u32954,2,Sur,1
28286,u47828,2,Preferencial,1
28287,u2100,1,Platinum,2
28288,u12483,4,Luneta,2
28289,u27541,4,Luneta,1
28290,u23937,4,Luneta,4
28291,u22302,2,Preferencial,1
28292,u45210,2,Sur,3
28293,u44766,2,Preferencial,3
28294,u13682,5,Mesa VIP,2
28295,u21796,4,Balcon,1
28296,u2518,4,Balcon,4
28297,u5012,3,VIP,2
28298,u22384,5,General,3
28299,u40537,1,Platinum,2
28300,u19287,2,Sur,4
28301,u23294,5,General,1
28302,u25516,4,Luneta,2
28303,u31985,4,Luneta,2
28304,u6993,1,General,1
28305,u42495,4,Balcon,2
28306,u46136,2,Norte,1
28307,u22403,4,Luneta,1
28308,u29040,1,VIP,3
28309,u24234,3,VIP,1
28310,u6171,2,Sur,1
28311,u29361,2,Preferencial,3
28312,u5554,4,Balcon,1
28313,u43117,2,Norte,4
28314,u35695,2,Preferencial,1
28315,u7942,4,Balcon,2
28316,u16273,3,General,2
28317,u42979,2,Norte,1
28318,u14773,2,Sur,1
28319,u48353,1,VIP,2
28320,u44898,1,General,1
28321,u33979,4,Balcon,3
28322,u42305,2,Sur,1
28323,u11516,1,Platinum,3
28324,u21279,3,VIP,3
28325,u45707,4,Luneta,1
28326,u19073,2,Preferencial,2
28327,u7414,4,Luneta,1
28328,u29960,4,Balcon,2
28329,u29521,3,General,2
28330,u48694,1,VIP,1
28331,u12770,3,General,2
28332,u46203,4,Luneta,2
28333,u14433,5,Mesa VIP,3
28334,u22203,1,General,1
28335,u19006,3,General,1
28336,u5924,3,VIP,3
28337,u40197,4,Balcon,4
28338,u18537,2,Preferencial,1
28339,u13987,2,Sur,1
28340,u18856,3,VIP,1
28341,u39303,2,Sur,3
28342,u210,5,General,3
28343,u22848,1,General,1
28344,u42725,5,Mesa VIP,4
28345,u3049,5,Mesa VIP,2
28346,u28254,2,Sur,2
28347,u29027,3,General,2
28348,u21136,5,Mesa VIP,2
28349,u37773,4,Luneta,3
28350,u1674,2,Preferencial,2
28351,u44609,3,VIP,4
28352,u130,5,Mesa VIP,3
28353,u29659,4,Balcon,2
28354,u34428,4,Luneta,3
28355,u13234,2,Sur,4
28356,u41990,4,Luneta,1
28357,u20354,2,Sur,2
28358,u33494,2,Norte,3
28359,u1723,4,Balcon,3
28360,u19342,3,VIP,4
28361,u8123,4,Balcon,1
28362,u40273,3,VIP,2
28363,u40136,5,General,4
28364,u5998,4,Balcon,3
28365,u13431,2,Norte,4
28366,u41936,1,Platinum,1
28367,u7096,4,Balcon,4
28368,u48979,3,VIP,3
28369,u47880,4,Balcon,3
28370,u39603,2,Norte,3
28371,u32432,3,VIP,4
28372,u3849,3,General,2
28373,u25983,3,General,4
28374,u40430,1,General,3
28375,u33822,3,VIP,2
28376,u23021,1,VIP,1
28377,u9435,5,Mesa VIP,3
28378,u1841,1,VIP,3
28379,u23717,5,General,3
28380,u12652,4,Luneta,2
28381,u18819,1,General,3
28382,u11059,5,General,3
28383,u40182,4,Luneta,2
28384,u3883,1,General,4
28385,u17218,1,VIP,2
28386,u31383,1,VIP,4
28387,u30149,5,General,4
28388,u798,2,Preferencial,1
28389,u4906,3,General,2
28390,u41396,5,Mesa VIP,1
28391,u19223,4,Luneta,2
28392,u1377,1,General,3
28393,u10183,4,Luneta,4
28394,u16080,2,Sur,1
28395,u33811,3,VIP,4
28396,u49077,1,VIP,2
28397,u32528,1,Platinum,2
28398,u6733,5,General,3
28399,u47677,2,Preferencial,3
28400,u7489,2,Sur,2
28401,u7977,1,VIP,2
28402,u36798,1,VIP,1
28403,u33934,1,Platinum,3
28404,u38578,4,Luneta,4
28405,u31496,1,Platinum,2
28406,u32583,1,General,2
28407,u7708,1,General,3
28408,u35979,1,Platinum,2
28409,u25477,2,Sur,4
28410,u49297,3,VIP,1
28411,u18659,2,Preferencial,3
28412,u817,2,Preferencial,3
28413,u14734,4,Balcon,1
28414,u29885,4,Balcon,2
28415,u17808,4,Luneta,2
28416,u23885,2,Preferencial,1
28417,u49535,3,General,1
28418,u42992,3,VIP,1
28419,u33699,5,General,1
28420,u15250,1,General,1
28421,u5146,2,Sur,3
28422,u32386,1,Platinum,3
28423,u18986,1,Platinum,3
28424,u41449,4,Balcon,1
28425,u24903,2,Norte,3
28426,u16624,3,VIP,3
28427,u31290,5,Mesa VIP,4
28428,u6936,5,Mesa VIP,4
28429,u41406,3,General,4
28430,u26829,2,Sur,1
28431,u11224,5,Mesa VIP,3
28432,u5699,5,General,3
28433,u15722,5,General,2
28434,u17401,2,Preferencial,2
28435,u5740,1,VIP,1
28436,u238,1,Platinum,3
28437,u30514,5,General,3
28438,u48910,1,Platinum,4
28439,u26585,3,General,1
28440,u43068,3,General,4
28441,u45444,2,Norte,3
28442,u22862,1,General,4
28443,u45978,5,General,1
28444,u4591,4,Luneta,1
28445,u35420,4,Balcon,1
28446,u25490,3,General,2
28447,u2567,4,Luneta,3
28448,u43151,3,VIP,2
28449,u2475,2,Preferencial,2
28450,u38389,3,VIP,3
28451,u6280,2,Preferencial,1
28452,u39294,5,Mesa VIP,3
28453,u49486,4,Luneta,4
28454,u4292,4,Luneta,1
28455,u43670,2,Norte,3
28456,u26474,1,General,2
28457,u48669,5,Mesa VIP,4
28458,u26499,3,VIP,3
28459,u30202,4,Luneta,1
28460,u46063,1,Platinum,3
28461,u10399,1,VIP,1
28462,u861,4,Balcon,1
28463,u12764,5,Mesa VIP,2
28464,u44369,3,General,3
28465,u31400,1,Platinum,1
28466,u1353,2,Preferencial,2
28467,u20443,4,Balcon,1
28468,u18387,4,Luneta,1
28469,u10696,2,Preferencial,1
28470,u42500,2,Preferencial,2
28471,u29193,2,Preferencial,1
28472,u36550,4,Balcon,2
28473,u10900,2,Preferencial,1
28474,u3279,5,General,3
28475,u17197,1,Platinum,2
28476,u1443,4,Balcon,2
28477,u31632,2,Preferencial,1
28478,u16712,5,Mesa VIP,4
28479,u15769,3,VIP,2
28480,u29568,4,Luneta,3
28481,u10270,3,VIP,4
28482,u44664,2,Norte,1
28483,u32411,2,Sur,2
28484,u4334,2,Preferencial,3
28485,u28408,5,Mesa VIP,4
28486,u6233,3,VIP,3
28487,u25611,1,VIP,2
28488,u44543,4,Balcon,1
28489,u20598,2,Norte,2
28490,u47310,1,General,2
28491,u47206,1,General,2
28492,u38616,4,Luneta,3
28493,u31837,3,VIP,2
28494,u48559,3,General,1
28495,u42297,1,Platinum,3
28496,u26167,2,Preferencial,2
28497,u925,1,General,4
28498,u8248,2,Preferencial,4
28499,u7569,1,VIP,3
28500,u34795,5,Mesa VIP,2
28501,u14815,4,Luneta,2
28502,u2040,2,Sur,2
28503,u21734,2,Preferencial,4
28504,u20684,3,General,2
28505,u45798,4,Balcon,3
28506,u44632,4,Luneta,4
28507,u18095,1,VIP,1
28508,u41464,1,General,3
28509,u26841,5,Mesa VIP,1
28510,u40658,5,Mesa VIP,3
28511,u12863,5,General,1
28512,u44180,4,Balcon,1
28513,u41314,1,Platinum,3
28514,u26781,1,VIP,1
28515,u43467,1,Platinum,2
28516,u40904,3,General,3
28517,u38918,2,Preferencial,4
28518,u5247,2,Sur,3
28519,u15846,5,General,3
28520,u43364,5,General,4
28521,u32697,3,General,3
28522,u40635,3,VIP,3
28523,u20881,4,Balcon,2
28524,u46106,4,Luneta,1
28525,u49477,2,Norte,4
28526,u49158,5,Mesa VIP,1
28527,u9420,1,VIP,1
28528,u21172,3,General,1
28529,u7346,5,General,4
28530,u19436,4,Luneta,1
28531,u12073,1,Platinum,2
28532,u34985,2,Preferencial,2
28533,u47593,1,General,1
28534,u42375,4,Luneta,3
28535,u7620,2,Preferencial,3
28536,u44672,5,General,2
28537,u41496,1,Platinum,1
28538,u4067,1,Platinum,1
28539,u16055,2,Sur,2
28540,u4831,1,General,1
28541,u45428,3,VIP,2
28542,u30452,1,General,2
28543,u45374,1,Platinum,3
28544,u4807,2,Norte,3
28545,u43800,1,VIP,2
28546,u2037,2,Sur,4
28547,u22034,5,Mesa VIP,3
28548,u23741,1,General,3
28549,u15280,4,Luneta,3
28550,u6697,1,General,2
28551,u28984,3,General,4
28552,u3229,1,VIP,3
28553,u8073,2,Sur,4
28554,u17537,5,Mesa VIP,3
28555,u19918,2,Sur,4
28556,u7612,1,Platinum,2
28557,u23822,5,Mesa VIP,3
28558,u24403,2,Preferencial,4
28559,u38468,1,VIP,1
28560,u43362,2,Sur,1
28561,u24484,4,Luneta,2
28562,u38702,1,General,4
28563,u36458,3,VIP,1
28564,u25389,4,Luneta,1
28565,u2500,1,VIP,3
28566,u5028,5,General,1
28567,u35209,1,VIP,2
28568,u38027,5,Mesa VIP,2
28569,u41403,4,Luneta,4
28570,u28556,5,General,3
28571,u14227,1,VIP,3
28572,u9340,2,Norte,2
28573,u47636,3,General,4
28574,u45609,1,General,3
28575,u33007,4,Balcon,4
28576,u15630,3,VIP,2
28577,u49536,3,VIP,2
28578,u15324,2,Preferencial,1
28579,u25963,5,General,3
28580,u6404,5,Mesa VIP,3
28581,u16337,2,Norte,3
28582,u2152,5,General,3
28583,u9408,2,Sur,1
28584,u13765,2,Norte,4
28585,u21345,4,Balcon,1
28586,u35428,1,VIP,2
28587,u13571,1,Platinum,2
28588,u29615,1,VIP,4
28589,u34829,5,General,1
28590,u44791,1,Platinum,4
28591,u10491,5,General,3
28592,u8746,5,General,4
28593,u13179,5,Mesa VIP,4
28594,u29656,2,Preferencial,2
28595,u42551,2,Preferencial,2
28596,u41953,3,General,1
28597,u10978,4,Luneta,2
28598,u6068,4,Balcon,2
28599,u2888,1,VIP,1
28600,u37284,5,General,1
28601,u26678,3,General,4
28602,u47841,3,VIP,1
28603,u40317,5,Mesa VIP,3
28604,u5525,4,Balcon,2
28605,u29423,2,Norte,3
